checking_hour,hour,minute,day_of_week,room,status
6,22,30,Wednesday,358,Unavailable
6,22,45,Wednesday,358,Unavailable
6,23,0,Wednesday,358,Unavailable
6,23,15,Wednesday,358,Unavailable
6,23,30,Wednesday,358,Unavailable
6,23,45,Wednesday,358,Unavailable
6,6,0,Wednesday,436,Available
6,6,15,Wednesday,436,Available
6,6,30,Wednesday,436,Available
6,6,45,Wednesday,436,Available
6,7,0,Wednesday,436,Available
6,7,15,Wednesday,436,Available
6,7,30,Wednesday,436,Available
6,7,45,Wednesday,436,Available
6,8,0,Wednesday,436,Available
6,8,15,Wednesday,436,Available
6,8,30,Wednesday,436,Available
6,21,45,Wednesday,358,Unavailable
6,9,0,Wednesday,436,Available
6,21,30,Wednesday,358,Unavailable
6,21,0,Wednesday,358,Unavailable
6,16,15,Wednesday,358,Unavailable
6,16,30,Wednesday,358,Unavailable
6,16,45,Wednesday,358,Unavailable
6,17,0,Wednesday,358,Unavailable
6,17,15,Wednesday,358,Unavailable
6,17,30,Wednesday,358,Unavailable
6,17,45,Wednesday,358,Unavailable
6,18,0,Wednesday,358,Unavailable
6,18,15,Wednesday,358,Unavailable
6,18,30,Wednesday,358,Unavailable
6,18,45,Wednesday,358,Unavailable
6,19,0,Wednesday,358,Unavailable
6,19,15,Wednesday,358,Available
6,19,30,Wednesday,358,Available
6,19,45,Wednesday,358,Available
6,20,0,Wednesday,358,Available
6,20,15,Wednesday,358,Available
6,20,30,Wednesday,358,Available
6,20,45,Wednesday,358,Available
6,21,15,Wednesday,358,Unavailable
6,13,15,Wednesday,437,Unavailable
6,21,45,Wednesday,438,Available
6,13,45,Wednesday,437,Unavailable
6,6,45,Wednesday,440,Available
6,7,0,Wednesday,440,Available
6,7,15,Wednesday,440,Available
6,7,30,Wednesday,440,Available
6,7,45,Wednesday,440,Available
6,8,0,Wednesday,440,Available
6,8,15,Wednesday,440,Available
6,8,30,Wednesday,440,Available
6,6,30,Wednesday,440,Available
6,8,45,Wednesday,440,Available
6,9,15,Wednesday,440,Available
6,9,30,Wednesday,440,Available
6,9,45,Wednesday,440,Available
6,10,0,Wednesday,440,Available
6,10,15,Wednesday,440,Available
6,10,30,Wednesday,440,Available
6,10,45,Wednesday,440,Unavailable
6,11,0,Wednesday,440,Unavailable
6,9,0,Wednesday,440,Available
6,6,15,Wednesday,440,Available
6,6,0,Wednesday,440,Available
6,23,45,Wednesday,438,Available
6,18,45,Wednesday,438,Unavailable
6,19,0,Wednesday,438,Unavailable
6,19,15,Wednesday,438,Unavailable
6,19,30,Wednesday,438,Unavailable
6,19,45,Wednesday,438,Unavailable
6,20,0,Wednesday,438,Unavailable
6,20,15,Wednesday,438,Available
6,20,30,Wednesday,438,Available
6,20,45,Wednesday,438,Available
6,21,0,Wednesday,438,Available
6,21,15,Wednesday,438,Available
6,21,30,Wednesday,438,Available
6,22,0,Wednesday,438,Available
6,22,15,Wednesday,438,Available
6,22,30,Wednesday,438,Available
6,22,45,Wednesday,438,Available
6,23,0,Wednesday,438,Available
6,23,15,Wednesday,438,Available
6,23,30,Wednesday,438,Available
6,11,15,Wednesday,440,Unavailable
6,11,30,Wednesday,440,Unavailable
6,11,45,Wednesday,440,Unavailable
6,12,0,Wednesday,440,Unavailable
6,18,0,Wednesday,440,Unavailable
6,18,15,Wednesday,440,Unavailable
6,18,30,Wednesday,440,Unavailable
6,18,45,Wednesday,440,Unavailable
6,19,0,Wednesday,440,Unavailable
6,19,15,Wednesday,440,Unavailable
6,19,30,Wednesday,440,Unavailable
6,19,45,Wednesday,440,Unavailable
6,20,0,Wednesday,440,Unavailable
6,20,15,Wednesday,440,Unavailable
6,20,30,Wednesday,440,Unavailable
6,20,45,Wednesday,440,Unavailable
6,21,0,Wednesday,440,Unavailable
6,21,15,Wednesday,440,Available
6,21,30,Wednesday,440,Available
6,21,45,Wednesday,440,Available
6,22,0,Wednesday,440,Available
6,22,45,Wednesday,357,Available
6,22,15,Wednesday,440,Available
6,17,45,Wednesday,440,Unavailable
6,18,30,Wednesday,438,Unavailable
6,17,30,Wednesday,440,Available
6,17,0,Wednesday,440,Unavailable
6,12,15,Wednesday,440,Unavailable
6,12,30,Wednesday,440,Unavailable
6,12,45,Wednesday,440,Unavailable
6,13,0,Wednesday,440,Unavailable
6,13,15,Wednesday,440,Unavailable
6,13,30,Wednesday,440,Unavailable
6,13,45,Wednesday,440,Unavailable
6,14,0,Wednesday,440,Unavailable
6,14,15,Wednesday,440,Unavailable
6,14,30,Wednesday,440,Unavailable
6,14,45,Wednesday,440,Unavailable
6,15,0,Wednesday,440,Unavailable
6,15,15,Wednesday,440,Unavailable
6,15,30,Wednesday,440,Unavailable
6,15,45,Wednesday,440,Unavailable
6,16,0,Wednesday,440,Unavailable
6,16,15,Wednesday,440,Unavailable
6,16,30,Wednesday,440,Unavailable
6,16,45,Wednesday,440,Unavailable
6,17,15,Wednesday,440,Available
6,13,30,Wednesday,437,Unavailable
6,18,15,Wednesday,438,Unavailable
6,17,45,Wednesday,438,Unavailable
6,19,45,Wednesday,437,Unavailable
6,20,0,Wednesday,437,Unavailable
6,20,15,Wednesday,437,Unavailable
6,20,30,Wednesday,437,Unavailable
